"","id","amount_tsh","installer","longitude","latitude","basin","region","ward","population","public_meeting","scheme_management","permit","construction_year","extraction_type","management","payment_type","water_quality","quantity","source","waterpoint_type","status_group","year_recorded"
"10667",54453,0,434,34.89074035,-9.23584424,7,4,357,50,2,9,1,1999,4,8,3,7,1,7,2,3,"2011"
"10668",54454,0,434,36.79711216,-3.49036516,6,1,1595,300,2,9,2,1978,4,8,7,7,3,9,2,3,"2013"
"10669",54455,0,434,39.11614309,-4.75893173,6,21,225,1,2,9,2,1997,1,8,3,7,4,8,5,3,"2011"
"10670",54456,0,434,30.60890101,-3.89594704,4,6,1812,350,2,9,1,2010,4,10,7,7,3,9,2,3,"2013"
"10671",54457,0,434,35.40196093,-10.64122802,8,17,872,375,2,9,2,2001,5,8,4,7,1,8,5,3,"2013"
"10672",54462,0,526,38.78313993,-10.58646094,8,13,911,1600,2,9,2,1975,10,8,3,7,1,8,7,3,"2013"
"10673",54466,0,434,38.99238993,-6.7268335,9,15,1974,1,2,9,2,2000,10,8,3,7,1,8,5,3,"2011"
"10674",54468,0,501,39.61321788,-9.87551343,8,8,173,1600,2,3,1,1989,9,8,7,5,3,8,5,3,"2013"
"10675",54474,0,1598,38.07593741,-4.64533703,6,21,1267,100,2,9,1,1976,7,8,3,7,2,7,2,3,"2011"
"10676",54483,0,228,37.67096168,-3.62514084,6,7,636,150,2,3,1,1972,4,7,3,7,3,7,2,3,"2013"
"10677",54495,0,434,36.79738377,-3.49205886,6,1,1595,300,2,9,2,1978,4,8,7,7,3,9,2,3,"2013"
"10678",54496,0,649,34.63424667,-1.72830972,5,10,1823,590,2,4,2,1995,9,12,7,7,3,8,5,3,"2013"
"10679",54506,0,1398,34.56213064,-5.19136871,1,19,1527,1,2,9,2,1990,10,8,7,8,1,8,7,3,"2013"
"10680",54511,0,434,34.334209,-2.98128782,5,18,1208,300,1,13,1,1985,10,12,3,7,3,8,7,3,"2012"
"10681",54527,500,571,30.12690998,-4.24142723,4,6,1445,470,2,10,1,1978,7,8,5,7,2,4,3,3,"2013"
"10682",54528,0,1398,34.92198094,-4.51237983,1,19,1022,1,2,9,2,1970,8,8,7,8,1,4,2,3,"2013"
"10683",54534,3000,687,36.20314866,-7.82564254,7,4,1988,1000,2,9,2,2008,16,8,2,7,2,4,5,3,"2011"
"10684",54541,0,396,30.98155409,-6.2225129,3,16,1338,760,2,9,2,1999,5,8,3,7,2,4,5,3,"2013"
"10685",54544,0,434,37.84799114,-7.28725137,9,12,1449,60,2,9,2,1997,10,8,3,7,3,8,7,3,"2011"
"10686",54547,0,387,37.04029293,-7.05728663,9,12,663,130,2,9,2,1984,10,8,3,8,5,5,7,3,"2011"
"10687",54548,0,434,37.55061829,-3.28840021,6,7,1043,1,1,9,2,1972,4,8,3,7,3,9,7,3,"2013"
"10688",54550,500,1598,29.67140428,-4.78080695,4,6,487,123,2,9,2,1985,4,8,2,7,2,7,2,3,"2013"
"10689",54556,0,434,36.77679546,-3.4491974,6,1,1294,150,2,9,2,1980,4,8,3,7,2,9,2,3,"2013"
"10690",54575,0,434,36.26790992,-8.92332855,7,12,1914,1,1,3,2,1994,4,7,7,8,5,7,2,3,"2011"
"10691",54584,0,1340,31.4617924,-8.33014146,4,16,1108,100,2,9,1,1991,9,8,3,7,2,8,5,3,"2011"
"10692",54590,50,349,36.136265,-10.46154051,7,17,1840,250,2,9,2,1982,4,11,6,7,2,7,3,3,"2013"
"10693",54594,0,1598,37.45217373,-6.3771604,9,12,1448,1,2,9,2,1982,10,8,3,5,3,8,7,3,"2011"
"10694",54604,0,434,34.11766794,-1.97416219,5,10,288,450,1,13,1,1991,10,12,7,7,2,8,7,3,"2012"
"10695",54610,0,434,36.63195892,-3.25512414,6,1,1759,150,2,9,2,2008,4,8,7,7,3,9,2,3,"2013"
"10696",54611,0,1398,34.87483624,-4.89734909,1,19,1912,1,2,9,2,1990,16,8,7,8,1,8,5,3,"2013"
"10697",54613,0,434,38.97367583,-7.94168826,7,15,364,1,2,9,2,1974,8,8,3,7,2,4,3,3,"2011"
"10698",54615,0,571,34.29957028,-1.69729812,5,10,590,200,2,13,2,1974,8,12,3,5,3,4,3,3,"2013"
"10699",54618,50,1143,33.77249438,-6.46944634,4,19,1825,800,2,9,2,2008,8,8,6,5,2,4,3,3,"2013"
"10700",54621,0,1824,31.20992713,-6.27586753,3,16,576,500,2,9,2,1990,5,8,4,7,2,4,5,3,"2013"
"10701",54623,0,349,34.96353245,-10.92632035,2,17,1516,86,1,9,2,1994,4,8,7,7,1,9,2,3,"2013"
"10702",54627,0,434,34.75610197,-8.80508335,7,4,2074,65,2,12,2,1978,4,11,4,7,1,7,2,3,"2011"
"10703",54639,0,1338,31.63125356,-7.86341656,3,16,1874,750,2,9,2,1984,4,8,3,7,1,7,2,3,"2013"
"10704",54650,0,349,35.81106343,-10.56184489,7,17,897,120,2,13,1,1993,10,12,4,7,1,8,7,3,"2013"
"10705",54666,0,1598,38.07545433,-4.63868203,6,21,1267,150,2,9,1,1976,7,8,3,7,2,7,2,3,"2011"
"10706",54670,0,1598,35.84015138,-8.95262633,7,12,2041,150,2,3,2,1997,16,8,3,7,3,8,5,3,"2011"
"10707",54676,0,110,38.76877843,-7.29132776,7,15,1360,500,2,9,1,1995,10,8,3,7,2,4,5,3,"2011"
"10708",54682,50,2,39.11369395,-6.90283977,9,2,1787,150,2,13,1,2010,15,12,6,7,2,4,2,3,"2013"
"10709",54689,0,2096,34.9330057,-6.00323226,1,19,1863,400,1,9,1,1978,8,8,3,7,2,4,3,3,"2013"
"10710",54692,0,918,37.46023522,-6.31003003,9,12,1448,1,2,9,2,2008,9,8,3,5,3,8,5,3,"2011"
"10711",54693,0,571,37.35708374,-3.4844513,6,7,5,1,2,10,2,1976,4,9,3,7,3,9,2,3,"2013"
"10712",54700,0,434,35.0150427,-9.48325429,7,4,635,30,2,9,1,2006,15,8,3,7,3,9,2,3,"2011"
"10713",54710,0,220,38.93911257,-7.72534414,7,15,615,1,2,9,2,1974,8,8,3,7,2,4,2,3,"2011"
"10714",54722,0,212,38.36129061,-9.94014777,8,8,595,350,1,9,2,1978,8,8,7,5,1,4,2,3,"2013"
"10715",54723,20,1252,37.29309938,-3.35661344,6,7,955,10,2,10,2,2008,4,9,6,7,3,9,2,3,"2013"
"10716",54740,0,601,37.30152603,-7.01976464,9,12,221,1,2,9,2,2009,14,8,3,5,3,8,5,3,"2011"
"10717",54741,500,1598,29.73127712,-4.72621979,4,6,32,153,2,9,2,1982,4,8,2,7,2,7,2,3,"2013"
"10718",54747,0,509,39.50344573,-10.93255554,8,13,1278,1,2,11,2,1982,15,8,3,7,1,4,3,3,"2013"
"10719",54748,3000,434,37.62344882,-5.05017556,6,21,1864,1,2,9,1,2003,9,8,2,5,4,8,5,3,"2011"
"10720",54753,0,38,36.89263423,-3.34258574,6,1,1005,98,2,9,2,2009,4,8,7,7,3,7,2,3,"2013"
"10721",54764,5,434,37.25947008,-3.26372647,6,7,620,1,2,11,2,2007,4,10,6,7,2,7,2,3,"2013"
"10722",54771,0,844,36.83647839,-6.04555065,9,12,1807,150,2,9,2,2005,15,8,3,7,2,4,2,3,"2011"
"10723",54772,50,434,38.84893578,-6.78358244,9,15,1915,150,2,9,2,1986,8,8,6,7,3,7,2,3,"2011"
"10724",54773,0,401,37.62243393,-3.12497506,6,7,1756,1,2,1,2,1974,4,1,3,7,2,9,2,3,"2013"
"10725",54775,0,349,36.14382149,-10.4620759,7,17,1840,250,1,12,2,1982,4,8,3,7,2,7,3,3,"2013"
"10726",54785,0,349,34.72474796,-11.17257069,2,17,869,80,2,9,2,1990,4,8,7,7,1,9,2,3,"2013"
"10727",54787,100,571,36.48529195,-5.68065362,9,9,1924,1,2,11,2,1974,10,8,6,7,3,4,7,3,"2013"
"10728",54797,0,434,35.85155095,-10.53678002,7,17,897,360,2,9,2,1978,4,8,3,7,1,7,2,3,"2013"
"10729",54801,0,434,29.76800862,-4.47180947,4,6,1261,1,2,10,1,2004,10,5,3,7,1,6,2,3,"2013"
"10730",54809,0,434,38.9493004,-8.52357923,8,8,720,247,2,3,2,1985,10,8,7,5,3,8,7,3,"2013"
"10731",54812,0,1598,37.53277831,-6.96247516,9,12,1289,1,2,9,2,1971,4,8,3,7,2,7,2,3,"2011"
"10732",54814,0,434,33.82149368,-1.99225175,5,10,473,496,1,5,1,2003,4,4,7,7,4,6,2,3,"2012"
"10733",54822,2000,434,37.85578922,-7.20475819,9,12,1449,200,2,9,2,1996,10,8,2,5,3,8,7,3,"2011"
"10734",54827,500,434,30.13199999,-4.66218982,4,6,1826,1500,2,10,1,1988,14,10,2,7,2,4,5,3,"2013"
"10735",54837,0,83,39.27827649,-7.34130412,7,15,757,120,2,9,1,2007,16,8,3,7,2,8,5,3,"2011"
"10736",54841,250,1404,29.79534963,-4.52419649,4,6,1261,360,2,10,2,2001,4,10,2,7,2,7,3,3,"2013"
"10737",54842,0,434,39.0767257,-4.99654676,6,21,201,60,2,9,2,2000,10,8,3,7,4,8,7,3,"2011"
"10738",54846,0,83,39.37642808,-7.18074876,9,15,1894,600,2,9,1,2003,9,8,3,7,2,8,5,3,"2011"
"10739",54848,0,2,39.44163826,-6.90190842,9,2,1921,45,2,9,1,2000,8,3,6,5,1,4,2,3,"2013"
"10740",54850,0,349,34.9296168,-10.92364183,2,17,1516,56,1,9,2,1994,4,8,7,7,1,9,2,3,"2013"
"10741",54856,0,429,37.17246408,-6.58855232,9,12,1379,786,2,9,2,2002,16,8,3,5,3,8,5,3,"2011"
"10742",54857,50,33,35.42827554,-4.74189521,1,9,257,1742,2,9,2,2006,15,8,6,7,3,6,2,3,"2013"
"10743",54860,200,434,29.65171601,-4.77200293,4,6,487,160,2,9,2,1984,4,8,2,7,3,9,7,3,"2013"
"10744",54862,0,434,34.84287563,-9.12824982,7,4,323,80,2,9,1,2007,16,8,3,7,3,8,5,3,"2011"
"10745",54864,500,1691,34.9073734,-8.91456229,7,4,1007,100,2,9,1,2007,13,8,4,7,2,2,5,3,"2011"
"10746",54869,30,2123,38.29795728,-6.12674407,9,15,1173,160,2,12,2,2008,7,5,6,7,2,7,2,3,"2011"
"10747",54870,0,401,37.60106784,-3.26620583,6,7,997,1,2,1,2,1980,4,1,2,7,3,9,2,3,"2013"
"10748",54871,0,2,39.15886765,-6.89916957,9,2,783,200,2,13,1,2000,9,12,3,7,2,8,5,3,"2013"
"10749",54876,500,1518,35.14490078,-9.2523293,7,4,925,150,2,12,2,1975,4,11,2,7,1,7,2,3,"2011"
"10750",54890,0,2096,34.20290847,-1.30222535,5,10,807,455,2,9,1,1980,15,8,5,5,2,4,3,3,"2012"
"10751",54904,0,1533,38.63220064,-10.20005428,8,8,1312,340,2,9,1,1961,10,8,3,5,3,8,7,3,"2013"
"10752",54909,0,434,36.66555959,-3.33451976,6,1,1435,150,2,9,2,2002,4,8,3,7,3,9,2,3,"2013"
"10753",54913,750,335,38.86646773,-6.53725888,9,15,2082,500,2,1,2,2004,8,4,1,7,2,7,2,3,"2011"
"10754",54928,0,402,37.6256936,-3.64632011,6,7,1889,130,2,11,1,2003,4,10,3,7,3,7,2,3,"2013"
"10755",54931,400,434,34.33736908,-4.30324865,1,19,714,148,2,9,2,1974,15,8,2,7,1,4,2,3,"2013"
"10756",54956,200,434,36.13237797,-10.21792476,7,17,1198,250,2,13,1,1998,9,12,2,7,2,8,5,3,"2013"
"10757",54957,0,434,38.89635463,-7.92748091,7,15,1268,1,2,9,2,2009,8,8,3,7,2,4,2,3,"2011"
"10758",54959,200,1254,36.99748575,-6.13492066,9,12,1045,150,2,9,2,2006,7,8,6,5,2,4,2,3,"2011"
"10759",54963,500,434,34.64905805,-9.1079416,7,4,1184,65,2,12,2,1978,4,11,2,7,1,7,2,3,"2011"
"10760",54973,0,859,37.62840911,-3.03713413,1,7,1567,1,2,1,2,2009,4,1,2,7,3,9,2,3,"2013"
"10761",54981,0,214,38.35024452,-6.3970992,9,15,1366,1000,2,9,1,1970,10,8,3,7,2,8,7,3,"2011"
"10762",54986,0,291,36.75811682,-3.38702378,6,1,1651,120,2,9,2,2009,4,8,7,7,2,9,2,3,"2013"
"10763",54988,0,1598,37.84957567,-7.13226161,9,12,1449,150,2,9,2,1984,16,8,3,5,1,8,5,3,"2011"
"10764",54989,0,434,36.65653131,-3.30317727,6,1,692,300,2,9,2,1980,4,8,3,7,3,9,7,3,"2013"
"10765",54991,2000,434,35.43020866,-10.57904447,2,17,1071,0,2,9,2,2002,5,8,4,7,1,8,5,3,"2013"
"10766",54996,0,501,39.92076799,-10.76524047,8,13,1554,500,2,9,2,1978,15,8,7,7,2,4,3,3,"2013"
"10767",54998,0,509,39.56753489,-10.90363227,8,13,1321,1,2,11,2,1982,15,8,3,7,1,4,3,3,"2013"
"10768",55009,0,1598,33.07485638,-2.004205,5,14,1442,450,2,9,2,1974,10,8,3,7,3,3,3,3,"2011"
"10769",55018,0,883,35.81577861,-8.26615426,7,4,34,50,2,9,2,2006,4,8,3,7,1,9,2,3,"2011"
"10770",55029,10,1754,31.6020065,-7.96334504,4,16,1030,2230,1,4,2,1995,4,2,6,7,1,7,2,3,"2013"
"10771",55038,30,434,36.54609465,-3.32167505,1,1,1443,100,2,9,2,1970,4,8,6,7,2,9,7,3,"2013"
"10772",55046,200,888,37.91254746,-4.50327435,6,7,278,210,2,10,2,2010,4,8,2,7,2,9,2,3,"2013"
"10773",55050,200,1722,36.67973434,-8.1449883,7,12,308,350,2,3,2,2004,9,8,2,7,3,8,5,3,"2011"
"10774",55053,50,764,34.34926753,-1.35545426,5,10,1722,150,2,3,2,2009,5,8,6,7,2,8,5,3,"2012"
"10775",55058,500,434,36.08095285,-10.59627576,8,17,1535,300,2,13,1,1997,10,12,2,7,3,8,7,3,"2013"
"10776",55062,0,669,33.68058129,-1.68469319,5,10,1413,375,1,5,2,1998,4,4,3,7,3,6,2,3,"2012"
"10777",55063,0,434,38.92165418,-8.50113572,7,8,720,245,2,3,2,1985,9,8,3,5,2,8,5,3,"2013"
"10778",55064,0,214,38.32114489,-6.55812983,9,15,902,1500,2,9,1,1980,7,8,3,7,2,7,5,3,"2011"
"10779",55069,20,370,38.76865611,-7.29841916,7,15,1360,1,2,9,1,2006,6,8,6,7,2,9,5,3,"2004"
"10780",55072,0,564,35.76696652,-8.09289644,7,4,2002,1,2,9,2,1974,4,8,3,7,2,7,2,3,"2011"
"10781",55081,0,1398,34.97121891,-4.85066755,1,19,1199,1,2,9,2,1990,10,8,7,8,1,8,7,3,"2013"
"10782",55086,0,434,34.34884582,-4.30799364,1,19,714,515,2,5,2,2006,15,4,3,7,1,4,2,3,"2013"
"10783",55100,0,509,39.44791864,-10.86207389,8,13,1001,1,2,11,2,1982,15,8,3,7,4,4,3,3,"2013"
"10784",55107,0,349,34.85720969,-11.28910678,2,17,679,60,2,9,2,1996,9,8,7,7,1,8,5,3,"2013"
"10785",55111,0,405,35.60507395,-2.50885934,1,1,1028,200,2,9,2,1973,4,8,3,7,2,9,2,3,"2013"
"10786",55121,0,349,35.67333235,-10.4893786,2,17,1373,250,2,13,1,1989,10,12,4,7,2,8,7,3,"2013"
"10787",55134,0,1824,30.95190082,-2.87883265,4,6,1717,250,2,9,1,2007,5,8,7,7,2,4,5,3,"2013"
"10788",55135,500,434,38.38801328,-4.8293879,6,21,1041,1,2,9,2,1988,4,8,2,7,2,9,7,3,"2011"
"10789",55137,2000,348,36.11342946,-7.49447736,7,4,384,930,2,9,2,1980,4,8,1,7,2,7,2,3,"2011"
"10790",55139,0,434,38.47596798,-4.928706,6,21,1952,1,2,9,2,2008,4,8,3,7,2,9,2,3,"2011"
"10791",55142,0,424,33.75351515,-1.88516874,5,10,1704,250,2,9,2,2011,9,8,7,5,2,8,5,3,"2012"
"10792",55146,0,784,34.00064013,-2.03652748,5,10,1174,400,2,3,2,2012,4,7,7,8,5,4,3,3,"2012"
"10793",55153,50,746,40.039297,-10.49361876,8,13,1564,250,2,9,2,2006,15,8,6,7,2,4,3,3,"2013"
"10794",55159,0,434,31.76552461,-8.41734387,3,16,1502,625,2,9,2,1983,4,8,3,7,2,7,2,3,"2011"
"10795",55161,0,647,34.28734166,-1.69923518,5,10,590,581,2,4,2,1995,4,2,3,7,4,6,2,3,"2013"
"10796",55170,0,434,39.15573308,-4.77100032,6,21,1323,30,2,9,2,2009,15,8,3,5,1,5,2,3,"2011"
"10797",55171,200,434,33.378965,-2.15446562,5,10,1570,300,2,13,1,2003,10,12,2,7,2,8,5,3,"2013"
"10798",55175,0,1824,30.35091232,-5.64033128,4,16,1244,200,2,10,2,1980,10,9,3,7,2,2,7,3,"2013"
"10799",55188,20,747,37.96018767,-9.66657936,8,8,1149,350,2,9,2,2006,5,8,6,5,1,4,5,3,"2013"
"10800",55190,0,434,38.91700856,-5.56470487,6,21,1976,200,2,9,1,1969,15,8,3,7,3,4,3,3,"2011"
"10801",55199,0,434,31.58076456,-8.35128634,4,16,1108,500,2,9,1,2002,9,8,3,7,2,8,5,3,"2011"
"10802",55200,0,411,34.98840942,-4.20109396,1,9,273,1,2,9,2,2012,15,8,3,7,2,4,2,3,"2013"
"10803",55203,0,1503,34.80299952,-9.12942064,7,4,1184,125,2,12,2,2009,16,11,3,7,1,2,5,3,"2011"
"10804",55219,0,370,38.70773641,-6.99728849,9,15,813,500,2,9,1,1978,4,8,3,7,2,7,2,3,"2011"
"10805",55225,0,38,36.93587697,-3.34325922,6,1,652,120,2,9,2,2009,4,8,7,7,3,7,2,3,"2013"
"10806",55229,200,434,31.52006802,-8.31346924,4,16,1108,200,2,9,2,1972,4,8,4,7,3,7,2,3,"2011"
"10807",55233,3000,348,34.7971234,-9.73521548,2,4,964,52,2,9,1,1993,4,8,1,7,1,9,2,3,"2011"
"10808",55237,150,434,29.76551846,-4.96039275,4,6,1904,355,2,13,2,1984,4,8,2,7,2,7,3,3,"2013"
"10809",55241,0,647,33.94096935,-1.37764677,5,10,833,80,1,9,1,2000,15,8,3,7,2,3,2,3,"2012"
"10810",55244,0,501,40.31103097,-10.41497649,8,13,965,800,2,3,2,1985,10,8,7,7,2,8,7,3,"2013"
"10811",55249,0,1598,38.37910403,-5.0269793,6,21,96,200,2,9,1,1972,4,8,3,7,4,9,2,3,"2011"
"10812",55254,0,406,39.00281375,-10.25176511,8,8,1305,350,2,3,2,1974,4,7,7,8,5,9,2,3,"2013"
"10813",55256,0,406,39.00301341,-10.25259715,8,8,1305,650,2,3,2,1974,4,7,7,8,5,9,2,3,"2013"
"10814",55260,0,38,36.97119208,-3.37967255,6,1,652,350,2,9,2,2002,4,11,7,7,3,7,2,3,"2013"
"10815",55262,0,434,30.87279223,-3.37732628,4,6,546,600,2,9,1,2010,15,8,7,7,3,4,2,3,"2013"
"10816",55283,0,434,38.83868888,-5.5529298,6,21,1976,100,1,9,1,1980,15,8,3,7,3,7,2,3,"2011"
"10817",55285,0,2116,38.06922071,-4.59720274,6,7,23,150,2,10,2,1994,4,8,3,7,1,6,2,3,"2013"
"10818",55288,0,434,37.49460307,-6.2752157,9,12,280,1,2,9,2,1976,10,8,3,5,1,8,7,3,"2011"
"10819",55290,50,1808,37.80052245,-10.08422225,8,8,1623,350,2,9,2,2009,10,8,6,7,1,4,7,3,"2013"
"10820",55291,0,1686,36.92774247,-3.59165166,6,9,1881,200,2,3,2,2007,9,12,7,5,2,8,5,3,"2013"
"10821",55298,0,688,33.92127879,-1.60805974,5,10,64,250,1,9,2,1999,10,8,7,5,3,2,7,3,"2012"
"10822",55300,0,1410,35.10653364,-4.13410498,1,9,979,133,2,9,2,2001,10,8,3,7,2,8,7,3,"2013"
"10823",55305,0,1398,36.39363021,-3.24930342,1,1,1332,1,2,9,2,2000,4,8,4,7,4,9,2,3,"2013"
"10824",55306,0,919,39.37371785,-7.08857853,9,15,2061,470,2,9,1,2005,10,8,3,7,1,8,5,3,"2011"
"10825",55307,300,434,38.75315094,-7.88581001,7,15,1268,1,2,9,2,1974,8,8,5,7,3,4,2,3,"2011"
"10826",55308,0,502,40.13582331,-10.33820277,8,13,1991,210,2,9,1,1976,10,8,3,8,1,8,7,3,"2013"
"10827",55324,0,434,39.50874447,-8.52069429,8,8,1926,300,2,9,2,1975,15,8,3,5,2,9,3,3,"2013"
"10828",55332,0,1603,30.52473547,-3.7988262,4,6,1812,230,2,9,1,1988,4,8,7,7,2,7,3,3,"2013"
"10829",55343,0,401,37.67947922,-3.15586066,6,7,743,1,2,1,2,1962,4,1,3,7,3,9,3,3,"2013"
"10830",55352,0,2096,35.34476011,-5.67000924,1,19,1009,320,2,9,1,1973,8,8,3,7,2,4,3,3,"2013"
"10831",55356,0,512,39.5523978,-10.85807118,8,13,910,523,2,11,2,1982,15,8,3,7,3,4,3,3,"2013"
"10832",55358,3000,1233,34.02313048,-1.14486877,5,10,1266,563,2,6,1,1985,15,8,2,7,2,3,3,3,"2012"
"10833",55363,0,38,36.97018918,-3.32109299,6,1,701,120,2,9,2,2002,4,8,7,7,3,9,2,3,"2013"
"10834",55365,0,1598,30.91169167,-2.93053906,4,6,1717,200,2,9,1,1988,4,8,7,7,3,9,3,3,"2013"
"10835",55368,0,647,34.31796001,-1.67414174,5,10,590,662,1,4,2,1999,4,2,3,7,4,6,2,3,"2013"
"10836",55375,500,349,35.89561281,-10.19462638,2,17,767,500,2,13,1,2004,16,12,2,7,2,8,5,3,"2013"
"10837",55383,200,769,37.7674085,-7.11454139,9,12,1405,100,2,9,2,2008,4,8,2,7,2,7,2,3,"2011"
"10838",55393,0,434,33.89273219,-1.97621319,5,10,1865,200,2,13,1,1988,10,12,7,4,2,8,7,3,"2012"
"10839",55397,0,401,37.64202989,-3.13522416,6,7,743,1,2,1,2,1977,4,1,2,7,2,9,2,3,"2013"
"10840",55399,500,349,34.64892045,-11.06187131,2,17,875,90,1,9,2,1992,4,8,2,7,1,9,2,3,"2013"
"10841",55408,0,1598,37.85026803,-7.14138506,9,12,1449,250,2,9,2,1984,16,8,3,5,1,8,5,3,"2011"
"10842",55413,0,434,36.71589662,-3.3299932,6,1,1762,150,2,9,2,1998,4,8,3,7,2,9,2,3,"2013"
"10843",55417,0,647,34.71094635,-1.79913205,5,10,961,200,2,9,2,1996,13,8,3,7,3,10,5,3,"2012"
"10844",55425,0,703,34.79751301,-11.02989131,2,17,992,20,2,13,2,2000,4,12,7,7,1,9,2,3,"2013"
"10845",55431,0,434,36.12255523,-8.93321169,7,12,1037,1,2,3,2,2003,1,8,3,7,3,8,5,3,"2011"
"10846",55437,50,1398,36.10052214,-3.55002669,1,1,1026,1,2,12,2,2000,15,11,6,7,3,4,2,3,"2013"
"10847",55441,50,434,37.56806136,-5.43190674,6,21,828,1,2,9,1,2007,16,8,6,8,5,8,5,3,"2011"
"10848",55446,0,434,35.14578658,-8.63406713,7,4,547,0,2,9,1,2000,16,8,3,7,2,4,5,3,"2011"
"10849",55459,100,1824,34.18776753,-4.65229598,1,19,2022,389,2,9,2,1994,1,8,6,7,2,4,5,3,"2013"
"10850",55462,0,434,38.2511527,-4.6197609,6,21,1793,1,2,9,2,1985,10,8,3,7,2,8,5,3,"2011"
"10851",55463,0,1459,38.93852264,-7.7263447,7,15,615,1,2,6,2,2004,1,5,6,7,2,8,5,3,"2011"
"10852",55466,0,1338,31.59186083,-7.89436339,3,16,1874,450,2,9,2,1982,4,8,3,7,1,7,2,3,"2013"
"10853",55467,0,434,35.66613168,-10.3737641,2,17,268,500,2,9,2,1990,5,8,4,7,1,8,5,3,"2013"
"10854",55471,0,683,34.96636232,-6.34005714,7,19,1654,1500,2,9,1,1973,18,8,3,7,2,4,2,3,"2013"
"10855",55473,0,944,39.1257872,-10.42952532,8,13,1559,1,2,9,2,1977,4,8,3,7,1,9,3,3,"2013"
"10856",55491,0,402,38.78523324,-7.22021246,9,15,1056,800,2,9,1,1994,5,8,3,7,3,4,5,3,"2011"
"10857",55496,0,434,31.17443672,-6.32327711,3,16,1388,110,1,10,2,1984,10,9,3,7,3,2,7,3,"2011"
"10858",55497,25,434,36.72114756,-3.83926087,6,9,1961,150,2,9,2,1980,10,8,6,7,2,6,7,3,"2013"
"10859",55499,0,1519,39.15553326,-7.56698025,7,15,96,1650,2,9,2,2005,10,8,3,7,2,8,7,3,"2011"
"10860",55508,0,571,35.12775217,-10.66747227,2,17,641,50,2,9,2,1977,4,8,7,7,1,9,2,3,"2013"
"10861",55509,0,1398,34.99398673,-4.58785326,1,19,348,1,2,9,2,1960,8,8,7,8,1,4,2,3,"2013"
"10862",55511,0,571,34.88490036,-11.05393008,2,17,1740,1,2,9,2,2004,4,8,7,7,1,9,2,3,"2013"
"10863",55515,0,1692,34.95333178,-9.17088786,7,4,357,100,2,11,1,2005,13,10,3,7,2,2,5,3,"2011"
"10864",55518,0,647,33.94323275,-1.44000397,5,10,801,250,2,9,1,1983,15,8,3,7,2,3,3,3,"2012"
"10865",55520,0,966,38.49122652,-5.01872879,6,21,2067,600,2,9,1,2008,9,8,3,7,1,8,5,3,"2011"
"10866",55523,0,1808,37.7442155,-6.77492169,9,12,704,250,2,9,2,2010,16,8,3,5,3,8,5,3,"2011"
"10867",55526,2000,434,31.11262055,-7.36955402,3,16,1391,1,2,9,1,1984,5,8,1,7,2,4,5,3,"2011"
"10868",55532,500,434,36.64474866,-3.25477356,6,1,1759,150,2,9,2,1990,4,8,4,7,3,9,7,3,"2013"
"10869",55535,0,349,34.74932038,-11.14841509,2,17,869,68,2,9,1,1990,4,8,7,7,1,9,7,3,"2013"
"10870",55538,0,434,31.52444663,-8.1139937,4,16,1364,200,2,9,2,1985,4,8,4,7,2,7,2,3,"2011"
"10871",55541,0,647,34.33503024,-1.92569574,5,10,1797,300,1,3,2,1999,9,7,3,7,3,8,5,3,"2013"
"10872",55549,0,2116,37.91414385,-4.17637126,6,7,1369,180,2,10,2,1995,4,8,3,7,2,7,2,3,"2013"
"10873",55563,50,746,40.04000989,-10.49310195,8,13,1564,250,2,9,2,2006,15,8,6,7,2,4,3,3,"2013"
"10874",55574,0,406,38.84866296,-9.98303422,8,8,1575,690,2,9,1,2010,9,8,3,5,3,8,5,3,"2013"
"10875",55577,4000,571,38.06304274,-4.38038723,6,7,1594,320,2,10,2,1967,4,8,1,7,2,7,2,3,"2013"
"10876",55582,0,1482,34.49198284,-1.53917271,5,10,741,1840,2,3,2,2008,4,7,7,7,2,9,3,3,"2013"
"10877",55588,0,336,38.88952747,-6.52162963,9,15,731,40,2,1,2,1993,7,8,3,7,2,7,2,3,"2011"
"10878",55593,0,2057,37.20616804,-5.56350277,9,9,855,230,2,9,1,2007,4,8,3,7,4,6,2,3,"2013"
"10879",55599,0,434,38.97295927,-7.94081964,7,15,364,1,2,9,2,2008,8,8,3,7,2,4,2,3,"2011"
"10880",55601,0,434,30.6287583,-7.36699579,4,16,724,1,1,9,1,1992,10,8,3,7,2,4,7,3,"2011"
"10881",55605,0,2,39.43223034,-7.10001853,9,2,1780,150,2,9,1,1980,8,8,3,5,1,4,2,3,"2013"
"10882",55606,0,1447,34.31617483,-2.98451402,5,18,1208,250,1,5,1,1986,10,4,3,1,2,8,7,3,"2012"
"10883",55618,0,1824,34.80277712,-4.82681678,1,19,1429,86,2,9,2,1993,10,8,3,7,3,8,5,3,"2013"
"10884",55623,100,434,35.30648956,-9.39114824,7,4,300,30,2,9,2,2007,4,8,6,7,1,9,2,3,"2011"
"10885",55639,0,434,38.97200906,-7.94129326,7,15,364,1,2,6,2,1994,4,5,3,7,4,6,2,3,"2011"
"10886",55641,0,1799,38.82010983,-6.86947419,9,15,2059,800,2,9,1,2004,10,8,3,7,3,4,5,3,"2011"
